date,city,pm2_5,pm10,no2,temp,humidity
2021-09-11,Islamabad,41.38,57.44,39.41,27.4,61
2021-09-11,Islamabad,41.93,57.99,35.3,26.8,61
2021-09-11,Islamabad,36.72,50.93,30.85,26.7,62
2021-09-11,Islamabad,27.77,38.95,25.71,26.4,64
2021-09-11,Islamabad,22.79,32.34,20.22,26.2,65
2021-09-11,Islamabad,23.53,32.85,15.59,25.9,66
2021-09-12,Islamabad,25.43,34.97,13.2,25.6,66
2021-09-12,Islamabad,27.48,37.73,12.34,24.5,71
2021-09-12,Islamabad,37.05,49.97,13.71,23.6,77
2021-09-12,Islamabad,53.28,69.58,19.88,22.8,81
2021-09-12,Islamabad,11.57,15.23,21.94,23.2,78
2021-09-12,Islamabad,10.88,13.76,21.08,22.1,84
2021-09-12,Islamabad,16.76,19.67,20.56,22.9,79
2021-09-12,Islamabad,20.76,22.8,12.68,23.4,78
2021-09-12,Islamabad,21.89,23.35,8.57,25.1,70
2021-09-12,Islamabad,22.25,23.58,8.48,27.1,61
2021-09-12,Islamabad,24.01,25.34,10.71,28.8,54
2021-09-12,Islamabad,24.85,26.32,13.71,29.7,51
2021-09-12,Islamabad,20.03,21.6,16.79,30.7,48
2021-09-12,Islamabad,27.41,32.07,76.77,31.4,45
2021-09-12,Islamabad,47.39,57.52,76.77,31.9,44
2021-09-12,Islamabad,69.12,84.48,63.75,32.1,44
2021-09-12,Islamabad,90.99,111.47,61.69,31.9,44
2021-09-12,Islamabad,117.21,141.89,74.71,31.2,47
2021-09-12,Islamabad,138.9,164.05,98.71,29.7,53
2021-09-12,Islamabad,143.96,166.08,119.27,28.9,54
2021-09-12,Islamabad,150.53,170.32,128.87,28.4,56
2021-09-12,Islamabad,160.49,180.05,127.49,27.8,59
2021-09-12,Islamabad,163.83,183.15,117.9,27.2,61
2021-09-12,Islamabad,163.67,182.77,106.93,26.7,63
2021-09-13,Islamabad,164.65,184.21,95.96,26.4,64
2021-09-13,Islamabad,163.81,185.23,78.14,26.0,65
2021-09-13,Islamabad,171.35,196.03,61.69,25.7,66
2021-09-13,Islamabad,190.31,218.01,61.69,25.6,66
2021-09-13,Islamabad,89.96,97.35,57.58,25.3,67
2021-09-13,Islamabad,70.52,76.69,38.39,25.1,66
2021-09-13,Islamabad,62.45,67.98,22.96,24.9,66
2021-09-13,Islamabad,45.15,48.97,10.28,25.8,64
2021-09-13,Islamabad,40.11,43.08,8.4,27.3,58
2021-09-13,Islamabad,41.37,44.11,9.43,28.9,54
2021-09-13,Islamabad,42.83,45.56,11.14,30.5,48
2021-09-13,Islamabad,43.87,46.68,14.22,31.6,45
2021-09-13,Islamabad,43.95,46.85,20.91,32.6,42
2021-09-13,Islamabad,64.92,72.19,153.54,33.2,39
2021-09-13,Islamabad,113.85,129.26,241.28,33.5,38
2021-09-13,Islamabad,163.12,186.22,279.67,33.5,38
2021-09-13,Islamabad,220.38,252.09,337.24,33.2,38
2021-09-13,Islamabad,266.32,307.35,367.4,32.3,42
2021-09-13,Islamabad,284.03,332.04,342.73,30.6,48
2021-09-13,Islamabad,271.56,321.9,263.21,29.6,50
2021-09-13,Islamabad,230.66,279.13,171.36,29.1,51
2021-09-13,Islamabad,171.06,212.06,100.08,28.4,53
2021-09-13,Islamabad,108.48,131.79,69.92,27.8,55
2021-09-13,Islamabad,84.68,103.55,45.24,27.3,56
2021-09-14,Islamabad,74.26,91.04,33.59,27.0,56
2021-09-14,Islamabad,71.08,86.92,37.7,26.7,57
2021-09-14,Islamabad,77.19,93.27,58.95,26.5,57
2021-09-14,Islamabad,91.79,108.57,82.25,26.2,57
2021-09-14,Islamabad,98.54,107.88,63.75,25.9,58
2021-09-14,Islamabad,114.8,123.47,56.21,25.6,61
2021-09-14,Islamabad,126.3,134.43,41.47,25.4,62
2021-09-14,Islamabad,84.88,90.32,13.54,26.6,62
2021-09-14,Islamabad,60.63,65.67,8.57,28.2,56
2021-09-14,Islamabad,53.81,58.85,9.17,29.8,51
2021-09-14,Islamabad,50.84,55.92,10.54,31.1,48
2021-09-14,Islamabad,50.65,55.75,13.54,32.2,45
2021-09-14,Islamabad,51.75,56.94,20.22,33.3,40
2021-09-14,Islamabad,72.25,81.31,149.43,34.0,37
2021-09-14,Islamabad,108.7,124.86,194.67,34.3,36
2021-09-14,Islamabad,143.81,167.48,183.7,34.4,36
2021-09-14,Islamabad,166.75,196.62,168.62,34.2,36
2021-09-14,Islamabad,177.2,211.34,142.57,33.5,40
2021-09-14,Islamabad,176.84,212.42,117.9,31.7,44
2021-09-14,Islamabad,146.76,177.03,95.96,30.6,46
2021-09-14,Islamabad,122.62,147.93,77.46,29.9,48
2021-09-14,Islamabad,104.95,125.43,59.63,29.3,50
2021-09-14,Islamabad,95.21,112.14,38.39,28.9,52
2021-09-14,Islamabad,94.07,110.29,29.47,28.4,54
2021-09-15,Islamabad,96.02,112.0,29.13,27.9,56
2021-09-15,Islamabad,97.54,113.75,39.07,27.4,59
2021-09-15,Islamabad,103.02,120.64,62.38,27.0,60
2021-09-15,Islamabad,111.95,130.04,84.31,26.8,61
2021-09-15,Islamabad,93.49,101.9,54.84,26.6,61
2021-09-15,Islamabad,105.51,113.01,43.87,26.3,62
2021-09-15,Islamabad,120.83,128.22,33.24,26.1,63
2021-09-15,Islamabad,103.4,109.87,15.25,27.3,61
2021-09-15,Islamabad,81.51,87.63,9.85,28.9,55
2021-09-15,Islamabad,71.66,77.7,10.03,30.4,52
2021-09-15,Islamabad,66.48,72.52,11.31,31.9,47
2021-09-15,Islamabad,66.61,72.68,14.91,33.1,41
2021-09-15,Islamabad,67.27,73.36,21.94,33.9,38
2021-09-15,Islamabad,82.41,91.91,130.24,34.3,36
2021-09-15,Islamabad,104.71,119.45,157.65,34.4,36
2021-09-15,Islamabad,119.15,137.6,130.24,34.2,36
2021-09-15,Islamabad,134.63,156.55,119.27,33.8,37
2021-09-15,Islamabad,158.62,185.49,122.01,33.1,41
2021-09-15,Islamabad,179.47,211.06,130.24,31.3,45
2021-09-15,Islamabad,185.98,218.76,138.46,30.4,47
2021-09-15,Islamabad,187.34,221.14,138.46,29.8,48
2021-09-15,Islamabad,182.22,218.96,127.49,29.2,49
2021-09-15,Islamabad,164.89,202.24,100.08,28.7,49
2021-09-15,Islamabad,143.07,177.24,74.71,28.3,48
2021-09-16,Islamabad,121.82,151.63,57.58,28.0,48
2021-09-16,Islamabad,97.49,121.31,47.3,27.8,48
2021-09-16,Islamabad,91.69,113.68,48.67,27.6,48
2021-09-16,Islamabad,95.95,117.29,66.49,27.3,48
2021-09-16,Islamabad,106.45,119.0,58.95,26.9,49
2021-09-16,Islamabad,117.17,128.82,48.67,26.6,49
2021-09-16,Islamabad,139.03,150.79,45.93,26.4,49
2021-09-16,Islamabad,105.0,112.98,19.19,27.5,49
2021-09-16,Islamabad,90.79,97.61,9.94,29.6,42
2021-09-16,Islamabad,84.4,91.36,8.65,31.2,39
2021-09-16,Islamabad,76.49,84.09,9.17,32.5,37
2021-09-16,Islamabad,69.96,78.12,12.85,33.3,37
2021-09-16,Islamabad,65.06,73.63,20.56,34.1,37
2021-09-16,Islamabad,81.44,94.25,131.61,34.4,36
2021-09-16,Islamabad,115.32,135.99,156.28,34.6,36
2021-09-16,Islamabad,151.27,179.62,160.4,34.4,37
2021-09-16,Islamabad,172.7,205.65,163.14,34.1,37
2021-09-16,Islamabad,170.92,204.42,139.83,33.4,41
2021-09-16,Islamabad,157.72,188.84,108.3,31.7,45
2021-09-16,Islamabad,112.02,131.7,74.71,30.9,46
2021-09-16,Islamabad,99.61,114.62,37.36,30.3,48
2021-09-16,Islamabad,92.41,104.34,20.22,29.6,50
2021-09-16,Islamabad,88.95,99.21,13.71,28.8,52
2021-09-16,Islamabad,88.81,98.68,12.17,28.2,54
2021-09-17,Islamabad,90.17,100.01,13.54,28.0,54
2021-09-17,Islamabad,92.68,102.87,19.36,27.7,54
2021-09-17,Islamabad,94.49,105.19,38.73,27.1,56
2021-09-17,Islamabad,89.97,100.26,51.41,26.8,57
2021-09-17,Islamabad,68.5,74.64,19.36,26.8,57
2021-09-17,Islamabad,64.77,70.51,13.2,26.7,58
2021-09-17,Islamabad,67.58,73.31,10.2,26.5,58
2021-09-17,Islamabad,64.25,69.33,7.37,27.4,58
2021-09-17,Islamabad,62.77,67.67,7.63,29.2,52
2021-09-17,Islamabad,61.99,66.78,9.25,30.6,50
2021-09-17,Islamabad,61.21,65.94,11.82,31.8,47
2021-09-17,Islamabad,58.58,63.3,14.57,32.5,47
2021-09-17,Islamabad,53.85,58.45,18.51,33.2,45
2021-09-17,Islamabad,54.91,60.63,58.95,33.7,44
2021-09-17,Islamabad,63.67,72.03,100.08,34.0,42
2021-09-17,Islamabad,73.2,84.49,106.93,34.2,41
2021-09-17,Islamabad,80.67,94.79,100.08,34.0,40
2021-09-17,Islamabad,82.84,98.78,89.11,33.3,43
2021-09-17,Islamabad,82.64,99.25,80.2,31.7,47
2021-09-17,Islamabad,79.51,94.82,64.43,31.0,48
2021-09-17,Islamabad,75.44,88.52,39.76,30.4,49
2021-09-17,Islamabad,72.26,82.79,20.74,29.5,53
2021-09-17,Islamabad,70.32,78.11,9.94,28.9,55
2021-09-17,Islamabad,70.02,76.63,7.28,27.9,61
2021-09-18,Islamabad,70.66,76.79,7.2,27.2,64
2021-09-18,Islamabad,71.3,77.47,9.08,26.8,66
2021-09-18,Islamabad,74.41,81.17,16.97,26.5,66
2021-09-18,Islamabad,79.59,86.91,26.73,26.3,65
2021-09-18,Islamabad,84.41,90.89,17.31,26.1,65
2021-09-18,Islamabad,86.59,92.78,13.2,25.7,67
2021-09-18,Islamabad,91.26,97.22,10.88,25.5,70
2021-09-18,Islamabad,92.34,98.11,8.14,26.0,71
2021-09-18,Islamabad,92.93,98.68,7.63,27.3,68
2021-09-18,Islamabad,96.85,102.62,8.74,28.7,64
2021-09-18,Islamabad,97.98,103.8,10.28,30.0,59
2021-09-18,Islamabad,94.02,99.99,12.68,31.3,53
2021-09-18,Islamabad,88.89,95.0,17.31,32.4,48
2021-09-18,Islamabad,102.38,111.69,128.87,33.2,45
2021-09-18,Islamabad,138.34,153.83,219.35,33.9,42
2021-09-18,Islamabad,177.0,198.8,244.02,34.4,39
2021-09-18,Islamabad,215.27,243.76,268.7,34.5,37
2021-09-18,Islamabad,241.22,275.66,260.47,34.0,40
2021-09-18,Islamabad,243.34,281.87,219.35,32.3,43
2021-09-18,Islamabad,214.93,251.9,149.43,31.4,45
2021-09-18,Islamabad,172.75,204.41,97.33,30.6,48
2021-09-18,Islamabad,138.83,162.63,70.6,30.1,49
2021-09-18,Islamabad,106.08,119.64,27.08,29.6,51
2021-09-18,Islamabad,97.99,109.39,14.91,29.2,53
2021-09-19,Islamabad,94.6,105.0,12.68,28.8,54
2021-09-19,Islamabad,93.47,103.5,16.28,28.4,56
2021-09-19,Islamabad,94.15,104.27,30.5,27.9,58
2021-09-19,Islamabad,95.05,104.68,42.5,27.4,60
2021-09-19,Islamabad,83.62,90.34,18.51,27.0,62
2021-09-19,Islamabad,81.38,87.68,12.34,26.9,64
2021-09-19,Islamabad,82.88,88.98,9.0,27.4,63
2021-09-19,Islamabad,76.21,82.12,6.0,27.7,62
2021-09-19,Islamabad,72.72,78.57,5.83,28.0,62
2021-09-19,Islamabad,74.87,80.72,7.03,28.5,61
2021-09-19,Islamabad,77.07,83.04,8.82,29.0,59
2021-09-19,Islamabad,75.96,82.1,12.0,31.2,53
2021-09-19,Islamabad,72.16,78.54,17.65,32.4,49
2021-09-19,Islamabad,85.41,95.05,126.12,33.6,44
2021-09-19,Islamabad,118.88,134.34,205.64,34.4,41
2021-09-19,Islamabad,155.55,176.68,230.31,34.8,38
2021-09-19,Islamabad,190.7,218.29,249.51,34.9,38
2021-09-19,Islamabad,211.58,245.54,238.54,34.2,41
2021-09-19,Islamabad,207.76,243.91,194.67,32.5,46
2021-09-19,Islamabad,161.64,187.72,130.24,31.5,48
2021-09-19,Islamabad,117.98,136.69,81.57,30.7,50
2021-09-19,Islamabad,95.05,108.7,39.07,30.2,51
2021-09-19,Islamabad,82.54,92.18,15.42,29.8,51
2021-09-19,Islamabad,78.04,85.7,10.8,29.5,50
2021-09-20,Islamabad,75.65,82.32,10.8,29.1,50
2021-09-20,Islamabad,74.07,80.5,14.05,28.6,52
2021-09-20,Islamabad,74.47,81.49,28.79,28.1,55
2021-09-20,Islamabad,75.03,82.47,45.24,27.0,61
2021-09-20,Islamabad,71.29,77.44,35.99,26.1,69
2021-09-20,Islamabad,69.53,74.98,28.1,24.7,78
2021-09-20,Islamabad,69.99,75.0,21.59,24.1,81
2021-09-20,Islamabad,72.91,77.4,13.37,25.3,77
2021-09-20,Islamabad,73.13,77.46,12.0,26.0,75
2021-09-20,Islamabad,72.68,76.96,14.4,27.2,70
2021-09-20,Islamabad,77.16,81.6,22.96,28.8,64
2021-09-20,Islamabad,86.08,90.84,36.33,31.3,55
2021-09-20,Islamabad,92.63,97.65,52.09,32.5,50
2021-09-20,Islamabad,122.52,132.01,175.48,33.4,46
2021-09-20,Islamabad,169.84,186.36,224.83,34.0,44
2021-09-20,Islamabad,196.16,218.37,202.89,34.5,41
2021-09-20,Islamabad,218.38,246.27,186.44,34.0,44
2021-09-20,Islamabad,249.15,284.1,180.96,32.7,48
2021-09-20,Islamabad,273.57,315.11,180.96,32.0,49
2021-09-20,Islamabad,278.48,323.32,175.48,30.6,52
2021-09-20,Islamabad,273.68,320.35,150.8,30.0,52
2021-09-20,Islamabad,241.19,284.04,109.67,29.7,50
2021-09-20,Islamabad,164.47,187.46,83.63,29.5,51
2021-09-20,Islamabad,114.85,129.2,63.06,29.0,52
2021-09-21,Islamabad,81.6,88.42,31.19,27.8,58
2021-09-21,Islamabad,52.56,54.71,8.91,25.5,71
2021-09-21,Islamabad,46.82,49.05,14.05,25.1,74
2021-09-21,Islamabad,48.51,51.66,28.1,25.0,75
2021-09-21,Islamabad,50.79,54.82,35.99,24.4,79
2021-09-21,Islamabad,52.87,57.47,38.04,24.2,79
2021-09-21,Islamabad,59.41,64.47,40.78,24.3,80
2021-09-21,Islamabad,64.97,68.92,29.82,25.0,79
2021-09-21,Islamabad,70.91,74.48,27.76,26.5,73
2021-09-21,Islamabad,73.24,76.91,30.16,26.5,73
2021-09-21,Islamabad,71.93,75.72,32.9,28.4,64
2021-09-21,Islamabad,72.29,76.19,37.36,28.9,63
2021-09-21,Islamabad,70.97,75.02,43.87,30.3,58
2021-09-21,Islamabad,88.53,96.68,150.8,31.3,54
2021-09-21,Islamabad,132.08,147.59,205.64,31.9,51
2021-09-21,Islamabad,182.34,204.61,241.28,32.1,49
2021-09-21,Islamabad,231.72,260.52,271.44,32.0,50
2021-09-21,Islamabad,280.66,315.76,301.6,31.4,53
2021-09-21,Islamabad,322.64,362.42,337.24,30.2,55
2021-09-21,Islamabad,339.96,379.26,350.95,29.7,56
2021-09-21,Islamabad,336.78,373.72,334.5,29.2,59
2021-09-21,Islamabad,317.75,351.37,279.67,28.7,61
2021-09-21,Islamabad,270.62,292.27,194.67,28.5,62
2021-09-21,Islamabad,226.93,242.66,148.06,27.9,64
2021-09-22,Islamabad,175.16,188.47,115.16,26.7,67
2021-09-22,Islamabad,104.52,114.39,78.14,24.9,76
2021-09-22,Islamabad,89.19,98.83,63.75,24.0,84
2021-09-22,Islamabad,105.8,115.82,65.8,24.3,84
2021-09-22,Islamabad,113.65,122.53,65.8,23.7,86
2021-09-22,Islamabad,117.45,125.64,56.89,23.0,86
2021-09-22,Islamabad,130.58,138.19,42.84,23.8,82
2021-09-22,Islamabad,105.8,110.89,19.19,24.1,78
2021-09-22,Islamabad,88.55,92.47,12.17,24.6,72
2021-09-22,Islamabad,91.66,95.45,13.2,25.3,66
2021-09-22,Islamabad,90.2,93.94,15.77,27.1,58
2021-09-22,Islamabad,84.9,88.49,20.05,29.3,51
2021-09-22,Islamabad,81.21,84.79,28.79,30.4,47
2021-09-22,Islamabad,92.13,98.27,106.93,31.1,45
2021-09-22,Islamabad,123.15,134.29,194.67,31.5,44
2021-09-22,Islamabad,148.68,164.25,197.41,31.5,43
2021-09-22,Islamabad,137.85,154.59,159.03,31.4,45
2021-09-22,Islamabad,104.72,120.84,111.04,31.1,48
2021-09-22,Islamabad,74.05,88.0,81.57,29.6,52
2021-09-22,Islamabad,45.99,54.63,44.55,27.8,59
2021-09-22,Islamabad,38.65,44.39,28.1,26.1,67
2021-09-22,Islamabad,36.48,40.42,18.51,25.6,72
2021-09-22,Islamabad,38.34,42.14,16.97,24.8,75
2021-09-22,Islamabad,44.15,48.94,19.88,24.4,78
2021-09-23,Islamabad,50.09,55.7,25.02,24.3,79
2021-09-23,Islamabad,55.35,61.89,34.27,24.0,80
2021-09-23,Islamabad,62.53,70.99,42.84,24.0,80
2021-09-23,Islamabad,70.27,80.13,50.04,23.7,80
2021-09-23,Islamabad,60.12,65.92,52.09,23.5,81
2021-09-23,Islamabad,69.61,75.12,42.5,22.6,87
2021-09-23,Islamabad,80.27,85.13,27.08,22.5,89
2021-09-23,Islamabad,56.95,59.58,10.03,23.5,81
2021-09-23,Islamabad,56.14,58.33,8.74,25.2,71
2021-09-23,Islamabad,61.35,63.58,10.63,27.1,60
2021-09-23,Islamabad,67.59,70.02,13.71,28.4,52
2021-09-23,Islamabad,73.99,76.59,18.51,29.5,48
2021-09-23,Islamabad,76.2,79.01,29.13,30.3,46
2021-09-23,Islamabad,74.97,78.43,49.35,30.8,45
2021-09-23,Islamabad,67.84,72.25,54.84,31.0,45
2021-09-23,Islamabad,52.59,57.69,39.07,31.1,45
2021-09-23,Islamabad,44.28,49.67,25.71,30.9,46
2021-09-23,Islamabad,45.15,51.62,26.73,30.2,49
2021-09-23,Islamabad,48.62,56.07,33.59,28.7,52
2021-09-23,Islamabad,53.77,62.51,50.72,28.0,54
2021-09-23,Islamabad,57.96,67.98,56.89,27.4,57
2021-09-23,Islamabad,59.47,70.18,48.67,26.8,60
2021-09-23,Islamabad,60.27,71.21,40.44,26.4,61
2021-09-23,Islamabad,61.14,71.97,35.3,25.8,63
2021-09-24,Islamabad,61.4,71.77,32.9,24.8,67
2021-09-24,Islamabad,61.21,71.34,32.9,24.2,72
2021-09-24,Islamabad,67.06,78.96,39.76,23.7,76
2021-09-24,Islamabad,80.24,94.15,53.47,23.5,77
2021-09-24,Islamabad,71.71,78.15,43.53,23.3,78
2021-09-24,Islamabad,88.47,94.97,32.22,23.5,75
2021-09-24,Islamabad,103.78,110.47,21.08,23.4,75
2021-09-24,Islamabad,93.3,98.65,10.45,24.4,71
2021-09-24,Islamabad,88.54,93.22,9.43,25.8,65
2021-09-24,Islamabad,85.52,89.95,11.14,27.3,60
2021-09-24,Islamabad,82.56,86.93,13.71,28.9,54
2021-09-24,Islamabad,81.53,86.01,18.51,30.2,48
2021-09-24,Islamabad,77.95,82.53,27.76,31.1,45
2021-09-24,Islamabad,85.91,92.9,105.56,31.6,43
2021-09-24,Islamabad,98.44,108.84,156.28,31.8,42
2021-09-24,Islamabad,103.87,116.57,126.12,31.6,42
2021-09-24,Islamabad,121.8,139.59,111.04,31.2,44
2021-09-24,Islamabad,154.75,179.52,115.16,30.1,50
2021-09-24,Islamabad,184.39,215.46,131.61,28.3,55
2021-09-24,Islamabad,199.3,233.16,148.06,27.6,56
2021-09-24,Islamabad,203.75,237.62,154.91,27.2,58
2021-09-24,Islamabad,203.96,238.79,154.91,26.8,59
2021-09-24,Islamabad,196.63,229.14,142.57,26.2,60
2021-09-24,Islamabad,185.81,214.37,128.87,25.8,61
2021-09-25,Islamabad,175.89,201.2,115.16,25.4,62
2021-09-25,Islamabad,165.1,188.08,100.08,25.2,63
2021-09-25,Islamabad,160.44,182.96,87.05,25.0,64
2021-09-25,Islamabad,161.37,183.67,78.83,24.8,64
2021-09-25,Islamabad,78.18,86.22,40.78,24.6,65
2021-09-25,Islamabad,66.76,73.72,23.31,24.5,65
2021-09-25,Islamabad,70.11,76.82,12.85,24.3,66
2021-09-25,Islamabad,48.71,53.08,5.66,25.3,64
2021-09-25,Islamabad,41.0,44.66,5.1,26.9,58
2021-09-25,Islamabad,38.98,42.57,5.74,28.4,55
2021-09-25,Islamabad,38.42,42.21,7.37,29.8,50
2021-09-25,Islamabad,40.21,44.32,11.14,31.0,45
2021-09-25,Islamabad,41.05,45.42,17.82,32.0,41
2021-09-25,Islamabad,54.61,61.96,111.04,32.6,38
2021-09-25,Islamabad,74.83,86.64,134.35,32.7,37
2021-09-25,Islamabad,89.32,104.74,120.64,32.6,37
2021-09-25,Islamabad,107.23,126.03,128.87,32.3,37
2021-09-25,Islamabad,128.43,151.65,146.69,31.4,42
2021-09-25,Islamabad,146.99,174.85,160.4,29.6,45
2021-09-25,Islamabad,153.59,184.94,163.14,28.9,46
2021-09-25,Islamabad,145.79,179.5,142.57,28.3,48
2021-09-25,Islamabad,124.01,155.4,106.93,27.6,50
2021-09-25,Islamabad,91.79,110.87,71.97,26.9,52
2021-09-25,Islamabad,74.24,88.16,33.24,26.4,54
2021-09-26,Islamabad,64.96,75.98,17.48,26.3,54
2021-09-26,Islamabad,62.38,71.84,16.28,26.0,54
2021-09-26,Islamabad,65.12,74.53,31.87,25.7,55
2021-09-26,Islamabad,70.26,79.58,48.67,25.5,55
2021-09-26,Islamabad,68.76,75.89,35.99,25.2,56
2021-09-26,Islamabad,73.72,80.71,33.24,25.1,56
2021-09-26,Islamabad,89.77,97.02,31.53,25.1,56
2021-09-26,Islamabad,68.26,73.22,12.85,25.8,56
2021-09-26,Islamabad,56.63,60.98,7.2,27.8,50
2021-09-26,Islamabad,51.75,56.16,6.51,29.2,46
2021-09-26,Islamabad,49.45,54.12,7.37,30.4,44
2021-09-26,Islamabad,51.42,56.41,10.45,31.1,44
2021-09-26,Islamabad,53.05,58.3,16.11,32.0,43
2021-09-26,Islamabad,66.91,74.99,111.04,32.6,41
2021-09-26,Islamabad,86.9,99.46,146.69,32.8,40
2021-09-26,Islamabad,104.88,121.34,141.2,32.7,40
2021-09-26,Islamabad,123.2,143.15,157.65,32.4,40
2021-09-26,Islamabad,140.5,164.11,168.62,31.5,45
2021-09-26,Islamabad,142.72,168.02,150.8,29.9,47
2021-09-26,Islamabad,114.96,137.47,117.9,29.3,48
2021-09-26,Islamabad,91.93,110.68,82.94,28.7,50
2021-09-26,Islamabad,78.34,91.39,39.41,28.0,52
2021-09-26,Islamabad,71.78,79.69,12.51,27.3,54
2021-09-26,Islamabad,71.18,77.54,9.25,27.0,55
2021-09-27,Islamabad,71.01,76.99,9.25,26.7,56
2021-09-27,Islamabad,70.39,76.3,10.97,26.2,58
2021-09-27,Islamabad,70.65,76.9,19.88,26.0,59
2021-09-27,Islamabad,71.83,77.87,28.79,25.8,60
2021-09-27,Islamabad,73.61,78.44,20.56,25.6,60
2021-09-27,Islamabad,77.02,81.6,17.65,25.6,59
2021-09-27,Islamabad,84.21,88.97,18.17,25.3,59
2021-09-27,Islamabad,85.79,90.38,14.22,25.9,60
2021-09-27,Islamabad,82.97,87.26,11.14,27.6,54
2021-09-27,Islamabad,78.58,82.7,10.2,29.1,50
2021-09-27,Islamabad,72.24,76.31,10.37,30.4,47
2021-09-27,Islamabad,70.34,74.6,13.37,31.7,42
2021-09-27,Islamabad,69.79,74.32,19.71,32.9,39
2021-09-27,Islamabad,84.6,92.6,119.27,33.4,37
2021-09-27,Islamabad,106.16,119.35,134.35,33.7,37
2021-09-27,Islamabad,119.65,136.74,113.79,33.5,37
2021-09-27,Islamabad,134.43,155.05,108.3,33.1,38
2021-09-27,Islamabad,162.71,188.97,115.16,32.2,42
2021-09-27,Islamabad,194.63,228.36,123.38,30.7,45
2021-09-27,Islamabad,203.48,242.37,119.27,30.2,46
2021-09-27,Islamabad,185.83,225.21,97.33,29.5,48
2021-09-27,Islamabad,153.33,187.12,77.46,28.7,50
2021-09-27,Islamabad,121.15,141.24,62.38,28.3,51
2021-09-27,Islamabad,111.03,126.07,28.79,28.1,51
2021-09-28,Islamabad,103.3,115.56,17.31,27.9,51
2021-09-28,Islamabad,96.65,107.18,17.65,27.6,52
2021-09-28,Islamabad,95.8,106.39,35.99,27.2,53
2021-09-28,Islamabad,100.2,111.08,60.32,26.8,54
2021-09-28,Islamabad,99.19,108.06,50.04,26.5,55
2021-09-28,Islamabad,106.65,115.22,47.98,26.3,55
2021-09-28,Islamabad,120.05,128.31,43.87,26.2,55
2021-09-28,Islamabad,94.15,100.11,16.45,26.9,55
2021-09-28,Islamabad,82.73,88.14,9.0,28.8,50
2021-09-28,Islamabad,77.85,83.2,8.57,30.2,47
2021-09-28,Islamabad,75.78,81.2,9.68,31.3,44
2021-09-28,Islamabad,78.49,84.28,13.71,32.3,43
2021-09-28,Islamabad,80.21,86.24,20.91,33.3,41
2021-09-28,Islamabad,99.17,109.18,138.46,33.9,39
2021-09-28,Islamabad,130.94,147.42,167.25,34.4,37
2021-09-28,Islamabad,157.31,179.39,153.54,34.4,36
2021-09-28,Islamabad,186.46,214.61,163.14,33.9,37
2021-09-28,Islamabad,221.07,257.4,186.44,33.1,41
2021-09-28,Islamabad,242.12,286.39,191.93,31.5,44
2021-09-28,Islamabad,230.03,274.27,174.11,30.9,45
2021-09-28,Islamabad,189.44,225.98,135.72,30.3,47
2021-09-28,Islamabad,145.08,170.71,86.37,29.6,48
2021-09-28,Islamabad,112.43,127.92,35.3,29.1,50
2021-09-28,Islamabad,103.5,115.3,16.28,28.7,52
2021-09-29,Islamabad,100.16,110.22,13.88,28.3,53
2021-09-29,Islamabad,94.44,102.52,13.02,27.8,55
2021-09-29,Islamabad,93.12,100.35,22.96,27.4,57
2021-09-29,Islamabad,93.97,100.85,38.73,27.1,57
2021-09-29,Islamabad,95.06,100.86,30.85,26.9,58
2021-09-29,Islamabad,95.48,101.17,23.99,27.4,56
2021-09-29,Islamabad,98.21,103.85,19.88,27.1,58
2021-09-29,Islamabad,102.2,107.02,14.22,27.2,59
2021-09-29,Islamabad,105.8,110.31,13.71,27.5,60
2021-09-29,Islamabad,110.34,114.79,16.28,27.6,61
2021-09-29,Islamabad,105.79,110.08,18.34,28.7,60
2021-09-29,Islamabad,92.88,96.92,20.74,30.5,55
2021-09-29,Islamabad,81.16,85.05,26.05,31.5,51
2021-09-29,Islamabad,86.67,93.19,108.3,32.4,47
2021-09-29,Islamabad,101.37,112.22,163.14,33.1,43
2021-09-29,Islamabad,111.04,125.25,134.35,33.5,41
2021-09-29,Islamabad,131.38,150.24,124.75,33.6,40
2021-09-29,Islamabad,168.05,194.14,139.83,32.5,44
2021-09-29,Islamabad,203.55,237.1,163.14,31.8,45
2021-09-29,Islamabad,223.59,261.81,178.22,31.4,46
2021-09-29,Islamabad,225.2,266.25,172.73,30.4,48
2021-09-29,Islamabad,207.35,248.91,143.95,29.5,50
2021-09-29,Islamabad,166.61,197.49,101.45,29.0,51
2021-09-29,Islamabad,140.63,165.69,71.97,28.7,51
2021-09-30,Islamabad,124.36,145.69,52.09,28.2,54
2021-09-30,Islamabad,113.56,132.33,43.53,27.7,56
2021-09-30,Islamabad,111.53,128.89,54.84,27.4,57
2021-09-30,Islamabad,112.05,127.53,74.71,27.2,56
2021-09-30,Islamabad,87.02,93.57,35.64,27.3,55
2021-09-30,Islamabad,82.66,88.34,25.02,27.2,55
2021-09-30,Islamabad,84.44,89.83,19.54,27.1,56
2021-09-30,Islamabad,86.23,90.58,11.48,27.1,57
2021-09-30,Islamabad,89.75,93.42,9.43,27.8,57
2021-09-30,Islamabad,90.0,93.31,10.2,28.9,55
2021-09-30,Islamabad,87.1,90.24,11.65,30.0,52
2021-09-30,Islamabad,85.4,88.53,14.4,31.3,49
